"","y","x","cat"
"1",-6.69637111966185,1995,"Jan"
"2",-7.51739292774876,1995.08333333333,"Feb"
"3",-7.70280154655667,1995.16666666667,"Mar"
"4",-6.87568492584595,1995.25,"Apr"
"5",-3.74237619317709,1995.33333333333,"May"
"6",3.1131232052071,1995.41666666667,"Jun"
"7",9.05721387292728,1995.5,"Jul"
"8",12.3287064177945,1995.58333333333,"Aug"
"9",9.36437142444993,1995.66666666667,"Sep"
"10",4.05263043613708,1995.75,"Oct"
"11",-1.06810891082911,1995.83333333333,"Nov"
"12",-4.28827024618725,1995.91666666667,"Dec"
"13",-6.71464168801444,1996,"Jan"
"14",-7.56121024824385,1996.08333333333,"Feb"
"15",-7.72153577311861,1996.16666666667,"Mar"
"16",-6.83423435269363,1996.25,"Apr"
"17",-3.67546479967626,1996.33333333333,"May"
"18",3.09753638630852,1996.41666666667,"Jun"
"19",9.14423312146072,1996.5,"Jul"
"20",12.1811087178115,1996.58333333333,"Aug"
"21",9.37336644417479,1996.66666666667,"Sep"
"22",4.00028634473049,1996.75,"Oct"
"23",-0.999708446403398,1996.83333333333,"Nov"
"24",-4.27210739868484,1996.91666666667,"Dec"
"25",-6.73169044264436,1997,"Jan"
"26",-7.60384329731291,1997.08333333333,"Feb"
"27",-7.73912327055116,1997.16666666667,"Mar"
"28",-6.7916358164918,1997.25,"Apr"
"29",-3.60740420920579,1997.33333333333,"May"
"30",3.08317451855528,1997.41666666667,"Jun"
"31",9.2325530753152,1997.5,"Jul"
"32",12.0349861197569,1997.58333333333,"Aug"
"33",9.38401096243566,1997.66666666667,"Sep"
"34",3.94979622845519,1997.75,"Oct"
"35",-0.929249530251133,1997.83333333333,"Nov"
"36",-4.25369585038506,1997.91666666667,"Dec"
"37",-6.74524963661413,1998,"Jan"
"38",-7.65025132591999,1998.08333333333,"Feb"
"39",-7.75677614849866,1998.16666666667,"Mar"
"40",-6.7497634466359,1998.25,"Apr"
"41",-3.55984016706737,1998.33333333333,"May"
"42",3.06390805195623,1998.41666666667,"Jun"
"43",9.30879009231225,1998.5,"Jul"
"44",11.9011106093704,1998.58333333333,"Aug"
"45",9.40262444796283,1998.66666666667,"Sep"
"46",3.92039554625302,1998.75,"Oct"
"47",-0.866983368935213,1998.83333333333,"Nov"
"48",-4.24507072260196,1998.91666666667,"Dec"
"49",-6.75774861373151,1999,"Jan"
"50",-7.69591735704866,1999.08333333333,"Feb"
"51",-7.77400524834171,1999.16666666667,"Mar"
"52",-6.70792676461404,1999.25,"Apr"
"53",-3.51277127870147,1999.33333333333,"May"
"54",3.04348493433173,1999.41666666667,"Jun"
"55",9.38320896103092,1999.5,"Jul"
"56",11.7645184925399,1999.58333333333,"Aug"
"57",9.41762286888043,1999.66666666667,"Sep"
"58",3.88629508306709,1999.75,"Oct"
"59",-0.810501704977258,1999.83333333333,"Nov"
"60",-4.24337257627559,1999.91666666667,"Dec"
"61",-6.77582223243573,2000,"Jan"
"62",-7.74629830589524,2000.08333333333,"Feb"
"63",-7.79548614495381,2000.16666666667,"Mar"
"64",-6.65978001889429,2000.25,"Apr"
"65",-3.45017741358157,2000.33333333333,"May"
"66",3.06591287051489,2000.41666666667,"Jun"
"67",9.46690870223568,2000.5,"Jul"
"68",11.6361437816305,2000.58333333333,"Aug"
"69",9.42958949486185,2000.66666666667,"Sep"
"70",3.86233276759519,2000.75,"Oct"
"71",-0.759313927997136,2000.83333333333,"Nov"
"72",-4.2567796062558,2000.91666666667,"Dec"
"73",-6.80029254463817,2001,"Jan"
"74",-7.8020427265792,2001.08333333333,"Feb"
"75",-7.82129729174246,2001.16666666667,"Mar"
"76",-6.61511565076599,2001.25,"Apr"
"77",-3.39021805346802,2001.33333333333,"May"
"78",3.08619207207581,2001.41666666667,"Jun"
"79",9.54894547920232,2001.5,"Jul"
"80",11.5061716519405,2001.58333333333,"Aug"
"81",9.44002424752022,2001.66666666667,"Sep"
"82",3.83665480416752,2001.75,"Oct"
"83",-0.710025573605511,2001.83333333333,"Nov"
"84",-4.27225189125827,2001.91666666667,"Dec"
"85",-6.79787728352248,2002,"Jan"
"86",-7.85953247393451,2002.08333333333,"Feb"
"87",-7.85342891307178,2002.16666666667,"Mar"
"88",-6.58770931746651,2002.25,"Apr"
"89",-3.40131683597804,2002.33333333333,"May"
"90",3.16395651108413,2002.41666666667,"Jun"
"91",9.60161146378087,2002.5,"Jul"
"92",11.5057109793389,2002.58333333333,"Aug"
"93",9.45138007840195,2002.66666666667,"Sep"
"94",3.83742409470076,2002.75,"Oct"
"95",-0.705656748572423,2002.83333333333,"Nov"
"96",-4.3732221335215,2002.91666666667,"Dec"
"97",-6.79240974161358,2003,"Jan"
"98",-7.91293016761249,2003.08333333333,"Feb"
"99",-7.88042870783964,2003.16666666667,"Mar"
"100",-6.55364345757537,2003.25,"Apr"
"101",-3.40422839186619,2003.33333333333,"May"
"102",3.2521530018659,2003.41666666667,"Jun"
"103",9.66695432528445,2003.5,"Jul"
"104",11.5207515424119,2003.58333333333,"Aug"
"105",9.48106150370804,2003.66666666667,"Sep"
"106",3.85960709320323,2003.75,"Oct"
"107",-0.676786102025247,2003.83333333333,"Nov"
"108",-4.446812189157,2003.91666666667,"Dec"
"109",-6.81563704336613,2004,"Jan"
"110",-7.99516587984761,2004.08333333333,"Feb"
"111",-7.91905221093202,2004.16666666667,"Mar"
"112",-6.53865086862431,2004.25,"Apr"
"113",-3.44322359636538,2004.33333333333,"May"
"114",3.28391228448578,2004.41666666667,"Jun"
"115",9.62837040530794,2004.5,"Jul"
"116",11.5473065645578,2004.58333333333,"Aug"
"117",9.5206535675628,2004.66666666667,"Sep"
"118",3.9556917613814,2004.75,"Oct"
"119",-0.658399078394362,2004.83333333333,"Nov"
"120",-4.51726306224297,2004.91666666667,"Dec"
"121",-6.8225482861003,2005,"Jan"
"122",-8.06475590899038,2005.08333333333,"Feb"
"123",-7.9487004068581,2005.16666666667,"Mar"
"124",-6.51869308662826,2005.25,"Apr"
"125",-3.48126372194087,2005.33333333333,"May"
"126",3.31214813285555,2005.41666666667,"Jun"
"127",9.58178453790755,2005.5,"Jul"
"128",11.5609489629189,2005.58333333333,"Aug"
"129",9.54242233127203,2005.66666666667,"Sep"
"130",4.02879821516463,2005.75,"Oct"
"131",-0.668145183407779,2005.83333333333,"Nov"
"132",-4.62086160470078,2005.91666666667,"Dec"
"133",-6.89696778782386,2006,"Jan"
"134",-8.12745047423612,2006.08333333333,"Feb"
"135",-7.95651764648968,2006.16666666667,"Mar"
"136",-6.46376599531234,2006.25,"Apr"
"137",-3.36048910004347,2006.33333333333,"May"
"138",3.45888108604062,2006.41666666667,"Jun"
"139",9.65180286344728,2006.5,"Jul"
"140",11.5774126023014,2006.58333333333,"Aug"
"141",9.46566540526063,2006.66666666667,"Sep"
"142",4.03010541798129,2006.75,"Oct"
"143",-0.688746136112618,2006.83333333333,"Nov"
"144",-4.68381792598721,2006.91666666667,"Dec"
"145",-6.9982103333591,2007,"Jan"
"146",-8.21312685211862,2007.08333333333,"Feb"
"147",-7.98347546758312,2007.16666666667,"Mar"
"148",-6.42522320299509,2007.25,"Apr"
"149",-3.25334249468157,2007.33333333333,"May"
"150",3.59344956093498,2007.41666666667,"Jun"
"151",9.71112024894109,2007.5,"Jul"
"152",11.5837126507071,2007.58333333333,"Aug"
"153",9.37928223734133,2007.66666666667,"Sep"
"154",4.02203091475495,2007.75,"Oct"
"155",-0.718484258995565,2007.83333333333,"Nov"
"156",-4.75526489951166,2007.91666666667,"Dec"
"157",-7.02502284237879,2008,"Jan"
"158",-8.22278620619016,2008.08333333333,"Feb"
"159",-7.96037853077244,2008.16666666667,"Mar"
"160",-6.42608327594565,2008.25,"Apr"
"161",-3.14701954875398,2008.33333333333,"May"
"162",3.64518647025773,2008.41666666667,"Jun"
"163",9.80662530722281,2008.5,"Jul"
"164",11.5651096983577,2008.58333333333,"Aug"
"165",9.2724536952851,2008.66666666667,"Sep"
"166",3.9824740826724,2008.75,"Oct"
"167",-0.800307805725919,2008.83333333333,"Nov"
"168",-4.7738960181468,2008.91666666667,"Dec"
"169",-7.04644223421548,2009,"Jan"
"170",-8.22691274849885,2009.08333333333,"Feb"
"171",-7.93160908761906,2009.16666666667,"Mar"
"172",-6.42017506087964,2009.25,"Apr"
"173",-3.03283253313595,2009.33333333333,"May"
"174",3.70758592231907,2009.41666666667,"Jun"
"175",9.91559138129124,2009.5,"Jul"
"176",11.5645659984258,2009.58333333333,"Aug"
"177",9.18828264227692,2009.66666666667,"Sep"
"178",3.97133242469454,2009.75,"Oct"
"179",-0.847958493294943,2009.83333333333,"Nov"
"180",-4.75246755534186,2009.91666666667,"Dec"
"181",-7.0108908383978,2010,"Jan"
"182",-8.19359262119081,2010.08333333333,"Feb"
"183",-7.90941658605058,2010.16666666667,"Mar"
"184",-6.45570778706333,2010.25,"Apr"
"185",-3.03591513775719,2010.33333333333,"May"
"186",3.52337250580582,2010.41666666667,"Jun"
"187",9.84759576769166,2010.5,"Jul"
"188",11.5057287201942,2010.58333333333,"Aug"
"189",9.19248562785881,2010.66666666667,"Sep"
"190",4.01955695123494,2010.75,"Oct"
"191",-0.827538494863583,2010.83333333333,"Nov"
"192",-4.63657483601166,2010.91666666667,"Dec"
"193",-6.95126127491584,2011,"Jan"
"194",-8.14217250442361,2011.08333333333,"Feb"
"195",-7.87510227322804,2011.16666666667,"Mar"
"196",-6.4842508373836,2011.25,"Apr"
"197",-3.03714020190564,2011.33333333333,"May"
"198",3.33672180858782,2011.41666666667,"Jun"
"199",9.77286805220976,2011.5,"Jul"
"200",11.4363175552359,2011.58333333333,"Aug"
"201",9.18227294186943,2011.66666666667,"Sep"
"202",4.04945687610275,2011.75,"Oct"
"203",-0.829352028206142,2011.83333333333,"Nov"
"204",-4.54710669386041,2011.91666666667,"Dec"
"205",-6.90881537736047,2012,"Jan"
"206",-8.07716615383231,2012.08333333333,"Feb"
"207",-7.84886229033023,2012.16666666667,"Mar"
"208",-6.51743203470734,2012.25,"Apr"
"209",-3.07714061314311,2012.33333333333,"May"
"210",3.27887604951284,2012.41666666667,"Jun"
"211",9.72315803843198,2012.5,"Jul"
"212",11.4252747729917,2012.58333333333,"Aug"
"213",9.25385797501627,2012.66666666667,"Sep"
"214",4.15078878713068,2012.75,"Oct"
"215",-0.833772748217401,2012.83333333333,"Nov"
"216",-4.52141126754624,2012.91666666667,"Dec"
"217",-6.89684204554604,2013,"Jan"
"218",-8.03785518360568,2013.08333333333,"Feb"
"219",-7.84354050242082,2013.16666666667,"Mar"
"220",-6.56710045393976,2013.25,"Apr"
"221",-3.12919727320953,2013.33333333333,"May"
"222",3.21262319305117,2013.41666666667,"Jun"
"223",9.66869007870974,2013.5,"Jul"
"224",11.4121833966168,2013.58333333333,"Aug"
"225",9.32610376584588,2013.66666666667,"Sep"
"226",4.25469873602354,2013.75,"Oct"
"227",-0.833698150181575,2013.83333333333,"Nov"
"228",-4.48978906021097,2013.91666666667,"Dec"
"229",-6.88707022499797,2014,"Jan"
"230",-8.00381998998388,2014.08333333333,"Feb"
"231",-7.84089709591653,2014.16666666667,"Mar"
"232",-6.63474905394864,2014.25,"Apr"
"233",-3.17794881011981,2014.33333333333,"May"
"234",3.14794280020491,2014.41666666667,"Jun"
"235",9.63738152456463,2014.5,"Jul"
"236",11.4113417185758,2014.58333333333,"Aug"
"237",9.40552846576792,2014.66666666667,"Sep"
"238",4.33097453469768,2014.75,"Oct"
"239",-0.88938772384961,2014.83333333333,"Nov"
"240",-4.49002861311535,2014.91666666667,"Dec"
"241",-6.86545478370651,2015,"Jan"
"242",-7.95898209853437,2015.08333333333,"Feb"
"243",-7.82849191450021,2015.16666666667,"Mar"
"244",-6.69364701545016,2015.25,"Apr"
"245",-3.21896084492738,2015.33333333333,"May"
"246",3.09023213876457,2015.41666666667,"Jun"
"247",9.61227293112865,2015.5,"Jul"
"248",11.4162049273861,2015.58333333333,"Aug"
"249",9.49016297868353,2015.66666666667,"Sep"
"250",4.4122347577372,2015.75,"Oct"
"251",-0.940318261780497,2015.83333333333,"Nov"
"252",-4.48553716469667,2015.91666666667,"Dec"
"253",-6.84461542777541,2016,"Jan"
"254",-7.91862076930113,2016.08333333333,"Feb"
"255",-7.82696458232837,2016.16666666667,"Mar"
"256",-6.75846181979388,2016.25,"Apr"
"257",-3.27314384311637,2016.33333333333,"May"
"258",3.03392271693905,2016.41666666667,"Jun"
"259",9.55826425844983,2016.5,"Jul"
"260",11.4239868462639,2016.58333333333,"Aug"
"261",9.5900068715107,2016.66666666667,"Sep"
"262",4.51006560127397,2016.75,"Oct"
"263",-0.97757583900785,2016.83333333333,"Nov"
"264",-4.48596428660494,2016.91666666667,"Dec"
"265",-6.82309102638522,2017,"Jan"
"266",-7.87782987939965,2017.08333333333,"Feb"
"267",-7.82526317427914,2017.16666666667,"Mar"
"268",-6.82320852582005,2017.25,"Apr"
"269",-3.32736472054762,2017.33333333333,"May"
"270",2.97756968255661,2017.41666666667,"Jun"
"271",9.50420623989941,2017.5,"Jul"
"272",11.4317221363359,2017.58333333333,"Aug"
"273",9.68980685259788,2017.66666666667,"Sep"
"274",4.60779211432721,2017.75,"Oct"
"275",-1.01499816546228,2017.83333333333,"Nov"
"276",-4.48670675735501,2017.91666666667,"Dec"
"277",-6.80938854550587,2018,"Jan"
"278",-7.84121576876274,2018.08333333333,"Feb"
"279",-7.82916511274645,2018.16666666667,"Mar"
"280",-6.88933633838217,2018.25,"Apr"
"281",-3.38348455495643,2018.33333333333,"May"
"282",2.93965973828287,2018.41666666667,"Jun"
"283",9.44595365232911,2018.5,"Jul"
"284",11.4487204001311,2018.58333333333,"Aug"
"285",9.79758216355796,2018.66666666667,"Sep"
"286",4.71065714577657,2018.75,"Oct"
"287",-1.04897483719465,2018.83333333333,"Nov"
"288",-4.49889988803372,2018.91666666667,"Dec"
