"","y","x","cat"
"1",-5.96880938156908,1995,"Jan"
"2",-7.41808555719862,1995.08333333333,"Feb"
"3",-7.44693204829389,1995.16666666667,"Mar"
"4",-6.81323641747164,1995.25,"Apr"
"5",-5.14817644885563,1995.33333333333,"May"
"6",1.98090095695796,1995.41666666667,"Jun"
"7",8.6673773521116,1995.5,"Jul"
"8",13.5428068574439,1995.58333333333,"Aug"
"9",10.0154426329543,1995.66666666667,"Sep"
"10",4.71188588406649,1995.75,"Oct"
"11",-1.66599492753548,1995.83333333333,"Nov"
"12",-4.41703694127111,1995.91666666667,"Dec"
"13",-6.11095127823735,1996,"Jan"
"14",-7.36453473300885,1996.08333333333,"Feb"
"15",-7.44114107012381,1996.16666666667,"Mar"
"16",-6.83968032717976,1996.25,"Apr"
"17",-4.93622520569057,1996.33333333333,"May"
"18",2.09072885527152,1996.41666666667,"Jun"
"19",8.88472869597035,1996.5,"Jul"
"20",13.0627599670695,1996.58333333333,"Aug"
"21",9.90497712232427,1996.66666666667,"Sep"
"22",4.54909165210113,1996.75,"Oct"
"23",-1.44311743826946,1996.83333333333,"Nov"
"24",-4.35707271623422,1996.91666666667,"Dec"
"25",-6.2456529690581,1997,"Jan"
"26",-7.30412612668661,1997.08333333333,"Feb"
"27",-7.42907473353631,1997.16666666667,"Mar"
"28",-6.86009252334249,1997.25,"Apr"
"29",-4.71848589385217,1997.33333333333,"May"
"30",2.2066608576799,1997.41666666667,"Jun"
"31",9.10850017934537,1997.5,"Jul"
"32",12.5902471389572,1997.58333333333,"Aug"
"33",9.80315959670214,1997.66666666667,"Sep"
"34",4.39655772261057,1997.75,"Oct"
"35",-1.20836732906171,1997.83333333333,"Nov"
"36",-4.28342087239517,1997.91666666667,"Dec"
"37",-6.33933762356538,1998,"Jan"
"38",-7.25156356560711,1998.08333333333,"Feb"
"39",-7.40913879528741,1998.16666666667,"Mar"
"40",-6.88880457467755,1998.25,"Apr"
"41",-4.59524076170469,1998.33333333333,"May"
"42",2.2227979438987,1998.41666666667,"Jun"
"43",9.30023275685531,1998.5,"Jul"
"44",12.1737754343115,1998.58333333333,"Aug"
"45",9.74708350903226,1998.66666666667,"Sep"
"46",4.27640110058365,1998.75,"Oct"
"47",-1.00974911789989,1998.83333333333,"Nov"
"48",-4.21592517826279,1998.91666666667,"Dec"
"49",-6.42310618390028,1999,"Jan"
