"","y","x","cat"
"1",-9.65415818997553,1995,"Jan"
"2",-10.3152115783659,1995.08333333333,"Feb"
"3",-10.0264035545952,1995.16666666667,"Mar"
"4",-7.31754259732217,1995.25,"Apr"
"5",-0.991047372324013,1995.33333333333,"May"
"6",6.73025724415855,1995.41666666667,"Jun"
"7",11.4966213045423,1995.5,"Jul"
"8",12.9869941861796,1995.58333333333,"Aug"
"9",10.0328004393072,1995.66666666667,"Sep"
"10",4.97164091457459,1995.75,"Oct"
"11",-1.45180022660417,1995.83333333333,"Nov"
"12",-6.38907199094699,1995.91666666667,"Dec"
"13",-9.68671392427946,1996,"Jan"
"14",-10.3765670693781,1996.08333333333,"Feb"
"15",-10.0525727140238,1996.16666666667,"Mar"
"16",-7.23075297223119,1996.25,"Apr"
"17",-0.913631390552719,1996.33333333333,"May"
"18",6.69392225911137,1996.41666666667,"Jun"
"19",11.4669797981709,1996.5,"Jul"
"20",12.8649103058802,1996.58333333333,"Aug"
"21",10.0346527285123,1996.66666666667,"Sep"
"22",4.91504997174246,1996.75,"Oct"
"23",-1.34509620545581,1996.83333333333,"Nov"
"24",-6.30706892242551,1996.91666666667,"Dec"
"25",-9.71806516280679,1997,"Jan"
"26",-10.4367836741244,1997.08333333333,"Feb"
"27",-10.0776685966974,1997.16666666667,"Mar"
"28",-7.14299528358647,1997.25,"Apr"
"29",-0.835352558428965,1997.33333333333,"May"
"30",6.65836141477087,1997.41666666667,"Jun"
"31",11.4380237228605,1997.5,"Jul"
"32",12.7434614988837,1997.58333333333,"Aug"
"33",10.0370897332622,1997.66666666667,"Sep"
"34",4.85901487750196,1997.75,"Oct"
"35",-1.23786520266892,1997.83333333333,"Nov"
"36",-6.22450273593821,1997.91666666667,"Dec"
"37",-9.73407068083783,1998,"Jan"
"38",-10.491547610883,1998.08333333333,"Feb"
"39",-10.1055520971547,1998.16666666667,"Mar"
"40",-7.07252777883839,1998.25,"Apr"
"41",-0.779016992202039,1998.33333333333,"May"
"42",6.62882408497445,1998.41666666667,"Jun"
"43",11.4125717295835,1998.5,"Jul"
"44",12.6363068103586,1998.58333333333,"Aug"
"45",10.0407223980205,1998.66666666667,"Sep"
"46",4.82337389938405,1998.75,"Oct"
"47",-1.14028894351293,1998.83333333333,"Nov"
"48",-6.16423461157462,1998.91666666667,"Dec"
"49",-9.74902232091135,1999,"Jan"
"50",-10.5454744656246,1999.08333333333,"Feb"
"51",-10.1328153115356,1999.16666666667,"Mar"
"52",-7.00184327695562,1999.25,"Apr"
"53",-0.722867717782137,1999.33333333333,"May"
"54",6.59851500415613,1999.41666666667,"Jun"
"55",11.3857625260698,1999.5,"Jul"
"56",12.5270434650582,1999.58333333333,"Aug"
"57",10.0414949594648,1999.66666666667,"Sep"
"58",4.78403264097757,1999.75,"Oct"
"59",-1.04725314162009,1999.83333333333,"Nov"
"60",-6.1092987327625,1999.91666666667,"Dec"
"61",-9.75644080020756,2000,"Jan"
"62",-10.604882094939,2000.08333333333,"Feb"
"63",-10.1648132214054,2000.16666666667,"Mar"
"64",-6.92259755751813,2000.25,"Apr"
"65",-0.649296106304832,2000.33333333333,"May"
"66",6.59378295348981,2000.41666666667,"Jun"
"67",11.3673577573569,2000.5,"Jul"
"68",12.4229132856149,2000.58333333333,"Aug"
"69",10.0310144586557,2000.66666666667,"Sep"
"70",4.74873487815838,2000.75,"Oct"
"71",-0.957774552395145,2000.83333333333,"Nov"
"72",-6.06992149258455,2000.91666666667,"Dec"
"73",-9.76735413123746,2001,"Jan"
"74",-10.6671321628179,2001.08333333333,"Feb"
"75",-10.1990011566704,2001.16666666667,"Mar"
"76",-6.84497027594079,2001.25,"Apr"
"77",-0.576771345152668,2001.33333333333,"May"
"78",6.58836011706907,2001.41666666667,"Jun"
"79",11.3486182674603,2001.5,"Jul"
"80",12.3185161504926,2001.58333333333,"Aug"
"81",10.0203347676723,2001.66666666667,"Sep"
"82",4.71319755994289,2001.75,"Oct"
"83",-0.86857588378852,2001.83333333333,"Nov"
"84",-6.03069935712015,2001.91666666667,"Dec"
"85",-9.72562711105263,2002,"Jan"
"86",-10.7208214306997,2002.08333333333,"Feb"
"87",-10.2513908667164,2002.16666666667,"Mar"
"88",-6.85235631949039,2002.25,"Apr"
"89",-0.580788083358185,2002.33333333333,"May"
"90",6.64516424537327,2002.41666666667,"Jun"
"91",11.3384265292658,2002.5,"Jul"
"92",12.3440659401809,2002.58333333333,"Aug"
"93",10.0304367044301,2002.66666666667,"Sep"
"94",4.72315145259524,2002.75,"Oct"
"95",-0.827198223804565,2002.83333333333,"Nov"
"96",-6.13651518937302,2002.91666666667,"Dec"
"97",-9.67820799101307,2003,"Jan"
"98",-10.7685525924983,2003.08333333333,"Feb"
"99",-10.2975564644506,2003.16666666667,"Mar"
"100",-6.85326420303722,2003.25,"Apr"
"101",-0.578072613869952,2003.33333333333,"May"
"102",6.70919086603259,2003.41666666667,"Jun"
"103",11.3359475680877,2003.5,"Jul"
"104",12.3780314177446,2003.58333333333,"Aug"
"105",10.049657239922,2003.66666666667,"Sep"
"106",4.74311891249355,2003.75,"Oct"
"107",-0.774912028062854,2003.83333333333,"Nov"
"108",-6.23030221796675,2003.91666666667,"Dec"
"109",-9.63613821658632,2004,"Jan"
"110",-10.7826466555897,2004.08333333333,"Feb"
"111",-10.3681893873512,2004.16666666667,"Mar"
"112",-6.89193689448524,2004.25,"Apr"
"113",-0.609735146202734,2004.33333333333,"May"
"114",6.76890241974457,2004.41666666667,"Jun"
"115",11.3245276938811,2004.5,"Jul"
"116",12.4327324780569,2004.58333333333,"Aug"
"117",10.0607715168749,2004.66666666667,"Sep"
"118",4.80770723864419,2004.75,"Oct"
"119",-0.764011313996834,2004.83333333333,"Nov"
"120",-6.37129837707663,2004.91666666667,"Dec"
"121",-9.58132016145761,2005,"Jan"
"122",-10.7858578749183,2005.08333333333,"Feb"
"123",-10.4298049034281,2005.16666666667,"Mar"
"124",-6.92421271157226,2005.25,"Apr"
"125",-0.637621336637234,2005.33333333333,"May"
"126",6.82898300523371,2005.41666666667,"Jun"
"127",11.3100695413305,2005.5,"Jul"
"128",12.4804066254561,2005.58333333333,"Aug"
"129",10.0608702463455,2005.66666666667,"Sep"
"130",4.8570016668387,2005.75,"Oct"
"131",-0.772682848360734,2005.83333333333,"Nov"
"132",-6.53607923940586,2005.91666666667,"Dec"
"133",-9.62770678572591,2006,"Jan"
"134",-10.8210069896213,2006.08333333333,"Feb"
"135",-10.4673360315768,2006.16666666667,"Mar"
"136",-6.85640373450807,2006.25,"Apr"
"137",-0.483530815305079,2006.33333333333,"May"
"138",6.94759365187732,2006.41666666667,"Jun"
"139",11.4029406863335,2006.5,"Jul"
"140",12.5004999724459,2006.58333333333,"Aug"
"141",9.97355267099367,2006.66666666667,"Sep"
"142",4.79126380644287,2006.75,"Oct"
"143",-0.795749151374641,2006.83333333333,"Nov"
"144",-6.6119194837766,2006.91666666667,"Dec"
"145",-9.69407624867263,2007,"Jan"
"146",-10.8730044607199,2007.08333333333,"Feb"
"147",-10.5185810338382,2007.16666666667,"Mar"
"148",-6.79987885694166,2007.25,"Apr"
"149",-0.338294618855791,2007.33333333333,"May"
"150",7.05879749897896,2007.41666666667,"Jun"
"151",11.4898525571354,2007.5,"Jul"
"152",12.5153633324392,2007.58333333333,"Aug"
"153",9.88173439585007,2007.66666666667,"Sep"
"154",4.72151673730797,2007.75,"Oct"
"155",-0.822333172074897,2007.83333333333,"Nov"
"156",-6.69062730832785,2007.91666666667,"Dec"
"157",-9.7499265340115,2008,"Jan"
"158",-10.897743587526,2008.08333333333,"Feb"
"159",-10.492142566899,2008.16666666667,"Mar"
"160",-6.76213132956588,2008.25,"Apr"
"161",-0.198350434442841,2008.33333333333,"May"
"162",7.11015350460449,2008.41666666667,"Jun"
"163",11.5955703701468,2008.5,"Jul"
"164",12.4756217003413,2008.58333333333,"Aug"
"165",9.8113017925447,2008.66666666667,"Sep"
"166",4.65431923344201,2008.75,"Oct"
"167",-0.929255982275587,2008.83333333333,"Nov"
"168",-6.70230703644433,2008.91666666667,"Dec"
"169",-9.80158735247066,2009,"Jan"
"170",-10.9180605751816,2009.08333333333,"Feb"
"171",-10.4610492885384,2009.16666666667,"Mar"
"172",-6.7185432301539,2009.25,"Apr"
"173",-0.0513799173788469,2009.33333333333,"May"
"174",7.17103099757612,2009.41666666667,"Jun"
"175",11.7133048251995,2009.5,"Jul"
"176",12.4515149908134,2009.58333333333,"Aug"
"177",9.76012239233808,2009.66666666667,"Sep"
"178",4.61042026188109,2009.75,"Oct"
"179",-1.00883493096493,2009.83333333333,"Nov"
