"","y","x","cat"
"1",-3.87145342856417,1995,"Jan"
"2",-4.61021810082352,1995.08333333333,"Feb"
"3",-4.79379421832802,1995.16666666667,"Mar"
"4",-4.65511492137425,1995.25,"Apr"
"5",-3.48056323129622,1995.33333333333,"May"
"6",-0.136191655970972,1995.41666666667,"Jun"
"7",3.60224814794904,1995.5,"Jul"
"8",8.99523617263104,1995.58333333333,"Aug"
"9",8.49347378307439,1995.66666666667,"Sep"
"10",3.538261842394,1995.75,"Oct"
"11",-0.0514736024846142,1995.83333333333,"Nov"
"12",-2.6991126089105,1995.91666666667,"Dec"
"13",-4.06608281586339,1996,"Jan"
"14",-4.78009218642168,1996.08333333333,"Feb"
"15",-4.9715093434657,1996.16666666667,"Mar"
"16",-4.7583559204152,1996.25,"Apr"
"17",-3.49305822246295,1996.33333333333,"May"
"18",-0.206989048855133,1996.41666666667,"Jun"
"19",4.08125333074653,1996.5,"Jul"
"20",9.16690368966682,1996.58333333333,"Aug"
"21",8.48559285782451,1996.66666666667,"Sep"
"22",3.50494104029417,1996.75,"Oct"
"23",-0.0426304284185265,1996.83333333333,"Nov"
"24",-2.64186377742854,1996.91666666667,"Dec"
"25",-4.25011521160856,1997,"Jan"
"26",-4.94088418936262,1997.08333333333,"Feb"
"27",-5.14165729484299,1997.16666666667,"Mar"
"28",-4.85542180051185,1997.25,"Apr"
"29",-3.50077014950149,1997.33333333333,"May"
"30",-0.273939176955247,1997.41666666667,"Jun"
"31",4.56316997898393,1997.5,"Jul"
"32",9.34166319150873,1997.58333333333,"Aug"
"33",8.480984436747,1997.66666666667,"Sep"
"34",3.47610191513994,1997.75,"Oct"
"35",-0.0280964046335875,1997.83333333333,"Nov"
"36",-2.57696097961383,1997.91666666667,"Dec"
"37",-4.38634896314581,1998,"Jan"
"38",-5.07666616451159,1998.08333333333,"Feb"
"39",-5.29066499711844,1998.16666666667,"Mar"
"40",-4.94492130788554,1998.25,"Apr"
"41",-3.51508102215473,1998.33333333333,"May"
"42",-0.371510236304854,1998.41666666667,"Jun"
"43",4.9440476700178,1998.5,"Jul"
"44",9.46822231759366,1998.58333333333,"Aug"
"45",8.46479216164515,1998.66666666667,"Sep"
"46",3.45089705883684,1998.75,"Oct"
"47",-0.0184923492451434,1998.83333333333,"Nov"
"48",-2.50141295779967,1998.91666666667,"Dec"
"49",-4.508935260286,1999,"Jan"
"50",-5.20218958911622,1999.08333333333,"Feb"
"51",-5.43280305270228,1999.16666666667,"Mar"
"52",-5.03137292514479,1999.25,"Apr"
"53",-3.53016576127072,1999.33333333333,"May"
"54",-0.47324634262047,1999.41666666667,"Jun"
"55",5.3173691335824,1999.5,"Jul"
"56",9.58496239368246,1999.58333333333,"Aug"
"57",8.43651801402033,1999.66666666667,"Sep"
"58",3.41288231447867,1999.75,"Oct"
"59",-0.0224261974438709,1999.83333333333,"Nov"
