"","y","x","cat"
"1",-6.63953466671307,1995,"Jan"
"2",-7.28547398961657,1995.08333333333,"Feb"
"3",-7.48196554790045,1995.16666666667,"Mar"
"4",-6.82027683844246,1995.25,"Apr"
"5",-3.67944552841353,1995.33333333333,"May"
"6",2.78316067517295,1995.41666666667,"Jun"
"7",8.61589580644615,1995.5,"Jul"
"8",11.7286167954913,1995.58333333333,"Aug"
"9",9.35538872049578,1995.66666666667,"Sep"
"10",4.09978490115016,1995.75,"Oct"
"11",-0.481444639789554,1995.83333333333,"Nov"
"12",-4.12734072825113,1995.91666666667,"Dec"
"13",-6.65187974280225,1996,"Jan"
"14",-7.36913583419641,1996.08333333333,"Feb"
"15",-7.55338605265976,1996.16666666667,"Mar"
"16",-6.81166446540755,1996.25,"Apr"
"17",-3.61726431971654,1996.33333333333,"May"
"18",2.84101459148282,1996.41666666667,"Jun"
"19",8.68221337059595,1996.5,"Jul"
"20",11.6405008281841,1996.58333333333,"Aug"
"21",9.36726691617068,1996.66666666667,"Sep"
"22",4.07577328223502,1996.75,"Oct"
"23",-0.450171232415386,1996.83333333333,"Nov"
"24",-4.09555908545381,1996.91666666667,"Dec"
"25",-6.66262149422876,1997,"Jan"
"26",-7.45134946786878,1997.08333333333,"Feb"
"27",-7.62351346026679,1997.16666666667,"Mar"
"28",-6.80190182246309,1997.25,"Apr"
"29",-3.55407566835273,1997.33333333333,"May"
"30",2.89979849095632,1997.41666666667,"Jun"
"31",8.74938345840622,1997.5,"Jul"
"32",11.5532932217163,1997.58333333333,"Aug"
"33",9.3801093098639,1997.66666666667,"Sep"
"34",4.05286633836685,1997.75,"Oct"
"35",-0.417652672965583,1997.83333333333,"Nov"
"36",-4.06233485663818,1997.91666666667,"Dec"
"37",-6.66517388245277,1998,"Jan"
"38",-7.53045222514217,1998.08333333333,"Feb"
"39",-7.68988625881991,1998.16666666667,"Mar"
"40",-6.7942098096597,1998.25,"Apr"
"41",-3.50987695762338,1998.33333333333,"May"
"42",2.94503140142615,1998.41666666667,"Jun"
"43",8.81266601857054,1998.5,"Jul"
"44",11.4740581156812,1998.58333333333,"Aug"
"45",9.39662637277432,1998.66666666667,"Sep"
"46",4.04458947235663,1998.75,"Oct"
"47",-0.392786462147186,1998.83333333333,"Nov"
"48",-4.03558836328099,1998.91666666667,"Dec"
"49",-6.66628826053548,1999,"Jan"
"50",-7.60844277591008,1999.08333333333,"Feb"
"51",-7.75547265450336,1999.16666666667,"Mar"
"52",-6.78619949247107,1999.25,"Apr"
"53",-3.46582804099324,1999.33333333333,"May"
"54",2.98947577917666,1999.41666666667,"Jun"
"55",8.87452130739545,1999.5,"Jul"
"56",11.3925854226129,1999.58333333333,"Aug"
"57",9.41009553295767,1999.66666666667,"Sep"
"58",4.03233730639284,1999.75,"Oct"
"59",-0.372822948508888,1999.83333333333,"Nov"
"60",-4.01468396524932,1999.91666666667,"Dec"
"61",-6.67030519755856,2000,"Jan"
"62",-7.69130710572125,2000.08333333333,"Feb"
"63",-7.82629437514793,2000.16666666667,"Mar"
"64",-6.7727491686831,2000.25,"Apr"
"65",-3.40430535459753,2000.33333333333,"May"
"66",3.06659103969119,2000.41666666667,"Jun"
"67",8.95556935000096,2000.5,"Jul"
"68",11.3145620247646,2000.58333333333,"Aug"
"69",9.41213340065448,2000.66666666667,"Sep"
"70",4.02625432289092,2000.75,"Oct"
"71",-0.354958130478394,2000.83333333333,"Nov"
"72",-4.0087774966445,2000.91666666667,"Dec"
"73",-6.67937962783465,2001,"Jan"
"74",-7.77856258765371,2001.08333333333,"Feb"
"75",-7.90084090678206,2001.16666666667,"Mar"
"76",-6.76257677390631,2001.25,"Apr"
"77",-3.3456137152346,2001.33333333333,"May"
"78",3.14103597159602,2001.41666666667,"Jun"
"79",9.03410778241985,2001.5,"Jul"
"80",11.2339261412141,2001.58333333333,"Aug"
"81",9.41145590713371,2001.66666666667,"Sep"
"82",4.01728269111022,2001.75,"Oct"
"83",-0.340155247787894,2001.83333333333,"Nov"
"84",-4.00589773860083,2001.91666666667,"Dec"
"85",-6.65551438686306,2002,"Jan"
"86",-7.84629755838853,2002.08333333333,"Feb"
"87",-7.96564335058144,2002.16666666667,"Mar"
"88",-6.76055383524181,2002.25,"Apr"
"89",-3.33886140179449,2002.33333333333,"May"
"90",3.21835340755394,2002.41666666667,"Jun"
