"","y","x","cat"
"1",-9.86200644468043,1995,"Jan"
"2",-9.83257934039835,1995.08333333333,"Feb"
"3",-8.96859406991481,1995.16666666667,"Mar"
"4",-5.71981274375005,1995.25,"Apr"
"5",1.31853451388037,1995.33333333333,"May"
"6",8.56601943808832,1995.41666666667,"Jun"
"7",12.1448308629725,1995.5,"Jul"
"8",12.9006395373561,1995.58333333333,"Aug"
"9",9.33877030343286,1995.66666666667,"Sep"
"10",3.28440123159652,1995.75,"Oct"
"11",-4.66029887124277,1995.83333333333,"Nov"
"12",-8.39837768770429,1995.91666666667,"Dec"
"13",-9.97777590953811,1996,"Jan"
"14",-9.95199768365642,1996.08333333333,"Feb"
"15",-9.05126512970426,1996.16666666667,"Mar"
"16",-5.45276293623744,1996.25,"Apr"
"17",1.4208296567956,1996.33333333333,"May"
"18",8.48837633060467,1996.41666666667,"Jun"
"19",12.1347745152434,1996.5,"Jul"
"20",12.7867582453471,1996.58333333333,"Aug"
"21",9.34252405868261,1996.66666666667,"Sep"
"22",3.16502205897255,1996.75,"Oct"
"23",-4.39470935426081,1996.83333333333,"Nov"
"24",-8.40772331449992,1996.91666666667,"Dec"
"25",-10.0922607216951,1997,"Jan"
"26",-10.0702096726109,1997.08333333333,"Feb"
"27",-9.13280813358716,1997.16666666667,"Mar"
"28",-5.18462524092171,1997.25,"Apr"
"29",1.52417251941056,1997.33333333333,"May"
"30",8.41183162086643,1997.41666666667,"Jun"
"31",12.1258672433054,1997.5,"Jul"
"32",12.6741870766099,1997.58333333333,"Aug"
"33",9.34774898468491,1997.66666666667,"Sep"
"34",3.04729485300283,1997.75,"Oct"
"35",-4.1272870747229,1997.83333333333,"Nov"
"36",-8.41503579159753,1997.91666666667,"Dec"
"37",-10.187589639969,1998,"Jan"
"38",-10.174785909287,1998.08333333333,"Feb"
"39",-9.22165161024394,1998.16666666667,"Mar"
"40",-4.95661474385561,1998.25,"Apr"
"41",1.59729059436603,1998.33333333333,"May"
"42",8.33861494079287,1998.41666666667,"Jun"
"43",12.119500733841,1998.5,"Jul"
"44",12.5770869000783,1998.58333333333,"Aug"
"45",9.36659979042536,1998.66666666667,"Sep"
"46",2.9609999542093,1998.75,"Oct"
"47",-3.88108076589245,1998.83333333333,"Nov"
"48",-8.43383951720884,1998.91666666667,"Dec"
"49",-10.2820637430236,1999,"Jan"
"50",-10.2788122502792,1999.08333333333,"Feb"
"51",-9.31025011075212,1999.16666666667,"Mar"
"52",-4.7287612671213,1999.25,"Apr"
"53",1.66984965250936,1999.33333333333,"May"
"54",8.26432586253321,1999.41666666667,"Jun"
"55",12.1115484448166,1999.5,"Jul"
"56",12.4777400743171,1999.58333333333,"Aug"
"57",9.38254307726657,1999.66666666667,"Sep"
"58",2.87099702891991,1999.75,"Oct"
"59",-3.63938299115449,1999.83333333333,"Nov"
"60",-8.45798988647522,1999.91666666667,"Dec"
"61",-10.3754225456227,2000,"Jan"
"62",-10.3876384348304,2000.08333333333,"Feb"
"63",-9.40006244833786,2000.16666666667,"Mar"
"64",-4.49404435953093,2000.25,"Apr"
"65",1.75924745452822,2000.33333333333,"May"
"66",8.2135956730387,2000.41666666667,"Jun"
"67",12.1089021510067,2000.5,"Jul"
"68",12.3830833082388,2000.58333333333,"Aug"
"69",9.38836803115537,2000.66666666667,"Sep"
"70",2.79422830949902,2000.75,"Oct"
"71",-3.40684834218295,2000.83333333333,"Nov"
"72",-8.48587750266564,2000.91666666667,"Dec"
"73",-10.4738442030515,2001,"Jan"
"74",-10.5009547515216,2001.08333333333,"Feb"
"75",-9.49379219537377,2001.16666666667,"Mar"
"76",-4.2627468858925,2001.25,"Apr"
"77",1.84572379809335,2001.33333333333,"May"
"78",8.16025417177566,2001.41666666667,"Jun"
"79",12.1039546921135,2001.5,"Jul"
"80",12.2862000299421,2001.58333333333,"Aug"
"81",9.39204112569064,2001.66666666667,"Sep"
"82",2.71534578647616,2001.75,"Oct"
"83",-3.17638944106183,2001.83333333333,"Nov"
"84",-8.51552443423238,2001.91666666667,"Dec"
"85",-10.4984826532237,2002,"Jan"
"86",-10.5738327496797,2002.08333333333,"Feb"
"87",-9.59527994904488,2002.16666666667,"Mar"
"88",-4.17517872105368,2002.25,"Apr"
"89",1.88019309560203,2002.33333333333,"May"
"90",8.15996878667708,2002.41666666667,"Jun"
"91",12.1001486243126,2002.5,"Jul"
"92",12.3202208886825,2002.58333333333,"Aug"
"93",9.40372246364029,2002.66666666667,"Sep"
