"","y","x","cat"
"1",-6.93627254986484,1995,"Jan"
"2",-7.82884180071653,1995.08333333333,"Feb"
"3",-8.06405296658688,1995.16666666667,"Mar"
"4",-7.1482050837207,1995.25,"Apr"
"5",-3.58678829558929,1995.33333333333,"May"
"6",4.05862653812885,1995.41666666667,"Jun"
"7",9.70962245538389,1995.5,"Jul"
"8",12.3015259281792,1995.58333333333,"Aug"
"9",9.35223827629708,1995.66666666667,"Sep"
"10",3.9824329613745,1995.75,"Oct"
"11",-1.36512466525953,1995.83333333333,"Nov"
"12",-4.45125195709875,1995.91666666667,"Dec"
"13",-6.96153837543271,1996,"Jan"
"14",-7.88305238135403,1996.08333333333,"Feb"
"15",-8.07019642821911,1996.16666666667,"Mar"
"16",-7.11015786130174,1996.25,"Apr"
"17",-3.51867674971814,1996.33333333333,"May"
"18",4.0620405698555,1996.41666666667,"Jun"
"19",9.71145543798441,1996.5,"Jul"
"20",12.2402819191081,1996.58333333333,"Aug"
"21",9.3976732735511,1996.66666666667,"Sep"
"22",3.92774559845857,1996.75,"Oct"
"23",-1.33413572538667,1996.83333333333,"Nov"
"24",-4.4453705573716,1996.91666666667,"Dec"
"25",-6.9855519094282,1997,"Jan"
"26",-7.93611153184905,1997.08333333333,"Feb"
"27",-8.0752893211388,1997.16666666667,"Mar"
"28",-7.07116272362762,1997.25,"Apr"
"29",-3.44971994204922,1997.33333333333,"May"
"30",4.06622898712626,1997.41666666667,"Jun"
"31",9.71399192987537,1997.5,"Jul"
"32",12.1797494322542,1997.58333333333,"Aug"
"33",9.44382780594901,1997.66666666667,"Sep"
"34",3.87384055357583,1997.75,"Oct"
"35",-1.30230168459132,1997.83333333333,"Nov"
"36",-4.43852692155189,1997.91666666667,"Dec"
"37",-7.00102684002231,1998,"Jan"
"38",-7.98981516994513,1998.08333333333,"Feb"
"39",-8.08167813654234,1998.16666666667,"Mar"
"40",-7.03579005579024,1998.25,"Apr"
"41",-3.39981428376472,1998.33333333333,"May"
"42",4.07411918001188,1998.41666666667,"Jun"
"43",9.72502265203446,1998.5,"Jul"
"44",12.1254486135605,1998.58333333333,"Aug"
"45",9.48252391871148,1998.66666666667,"Sep"
"46",3.82990015172989,1998.75,"Oct"
"47",-1.27941252631404,1998.83333333333,"Nov"
"48",-4.43788363523443,1998.91666666667,"Dec"
"49",-7.01524379177137,1999,"Jan"
"50",-8.04252629140053,1999.08333333333,"Feb"
"51",-8.08733989750958,1999.16666666667,"Mar"
"52",-7.00013869453021,1999.25,"Apr"
"53",-3.35007829307123,1999.33333333333,"May"
"54",4.08117325617429,1999.41666666667,"Jun"
"55",9.73455080833814,1999.5,"Jul"
"56",12.0687773595271,1999.58333333333,"Aug"
"57",9.51798172665011,1999.66666666667,"Sep"
"58",3.78173968933611,1999.75,"Oct"
"59",-1.26172518430862,1999.83333333333,"Nov"
"60",-4.44340168358534,1999.91666666667,"Dec"
"61",-7.0297572716726,2000,"Jan"
"62",-8.10163707108125,2000.08333333333,"Feb"
"63",-8.09983564772499,2000.16666666667,"Mar"
"64",-6.96098751064886,2000.25,"Apr"
"65",-3.27336947132831,2000.33333333333,"May"
"66",4.12543037756116,2000.41666666667,"Jun"
"67",9.76671525768862,2000.5,"Jul"
"68",12.0073527707837,2000.58333333333,"Aug"
"69",9.53577301542518,2000.66666666667,"Sep"
"70",3.73878400602033,2000.75,"Oct"
"71",-1.24824628255943,2000.83333333333,"Nov"
"72",-4.46081905402894,2000.91666666667,"Dec"
"73",-7.04891193364703,2001,"Jan"
"74",-8.16455606888472,2001.08333333333,"Feb"
"75",-8.11530665211268,2001.16666666667,"Mar"
"76",-6.92411458468671,2001.25,"Apr"
"77",-3.19824191125152,2001.33333333333,"May"
"78",4.16855543913469,2001.41666666667,"Jun"
"79",9.79819684907855,2001.5,"Jul"
"80",11.945412406641,2001.58333333333,"Aug"
"81",9.55321561136233,2001.66666666667,"Sep"
"82",3.69547907843669,2001.75,"Oct"
"83",-1.23511717650807,2001.83333333333,"Nov"
"84",-4.4785542142781,2001.91666666667,"Dec"
"85",-7.03886579507798,2002,"Jan"
"86",-8.21643273506456,2002.08333333333,"Feb"
"87",-8.14953017589139,2002.16666666667,"Mar"
"88",-6.90281078556042,2002.25,"Apr"
"89",-3.21095501552051,2002.33333333333,"May"
"90",4.24476141406307,2002.41666666667,"Jun"
"91",9.85895768162899,2002.5,"Jul"
"92",11.9619888526861,2002.58333333333,"Aug"
"93",9.53670171040474,2002.66666666667,"Sep"
"94",3.69113343370359,2002.75,"Oct"
"95",-1.23579775684877,2002.83333333333,"Nov"
"96",-4.55743293910901,2002.91666666667,"Dec"
"97",-7.02689526432787,2003,"Jan"
"98",-8.26579532714449,2003.08333333333,"Feb"
"99",-8.18064994365133,2003.16666666667,"Mar"
"100",-6.87738311384164,2003.25,"Apr"
"101",-3.2185241306233,2003.33333333333,"May"
"102",4.32774221388083,2003.41666666667,"Jun"
"103",9.92812417479201,2003.5,"Jul"
"104",11.9891461366511,2003.58333333333,"Aug"
"105",9.5329438246743,2003.66666666667,"Sep"
"106",3.70201707166115,2003.75,"Oct"
"107",-1.21877578703529,2003.83333333333,"Nov"
"108",-4.61618107319791,2003.91666666667,"Dec"
"109",-7.02615766434974,2004,"Jan"
"110",-8.32470958248278,2004.08333333333,"Feb"
"111",-8.23001453401191,2004.16666666667,"Mar"
"112",-6.86293211686007,2004.25,"Apr"
"113",-3.26493016110902,2004.33333333333,"May"
"114",4.37999539405961,2004.41666666667,"Jun"
"115",9.95387700622829,2004.5,"Jul"
"116",12.0064606873779,2004.58333333333,"Aug"
"117",9.50871174548202,2004.66666666667,"Sep"
"118",3.74247127542149,2004.75,"Oct"
"119",-1.18971176144099,2004.83333333333,"Nov"
"120",-4.68061100137424,2004.91666666667,"Dec"
"121",-7.01024204037544,2005,"Jan"
"122",-8.37133091604686,2005.08333333333,"Feb"
"123",-8.26997130482025,2005.16666666667,"Mar"
"124",-6.84239282569965,2005.25,"Apr"
"125",-3.30856742278929,2005.33333333333,"May"
"126",4.43115193411366,2005.41666666667,"Jun"
"127",9.97466778860966,2005.5,"Jul"
"128",12.0144796454239,2005.58333333333,"Aug"
"129",9.47085052998303,2005.66666666667,"Sep"
"130",3.76470144117261,2005.75,"Oct"
"131",-1.18346667555841,2005.83333333333,"Nov"
"132",-4.77241838070902,2005.91666666667,"Dec"
"133",-7.0754602753661,2006,"Jan"
"134",-8.44162444094997,2006.08333333333,"Feb"
"135",-8.30353071810939,2006.16666666667,"Mar"
"136",-6.79885265979076,2006.25,"Apr"
"137",-3.12709016161385,2006.33333333333,"May"
"138",4.60490555595143,2006.41666666667,"Jun"
"139",10.0791594115583,2006.5,"Jul"
"140",11.9685140730404,2006.58333333333,"Aug"
"141",9.36247604720336,2006.66666666667,"Sep"
"142",3.73164335547423,2006.75,"Oct"
"143",-1.16999952030298,2006.83333333333,"Nov"
"144",-4.83836222436522,2006.91666666667,"Dec"
"145",-7.16448577163815,2007,"Jan"
"146",-8.53219986464081,2007.08333333333,"Feb"
"147",-8.3538466676926,2007.16666666667,"Mar"
"148",-6.76948362485102,2007.25,"Apr"
"149",-2.95719862608265,2007.33333333333,"May"
"150",4.76842261723837,2007.41666666667,"Jun"
"151",10.1747636390495,2007.5,"Jul"
"152",11.913950922393,2007.58333333333,"Aug"
"153",9.24579380335339,2007.66666666667,"Sep"
